Adult_mortality,Under_five_deaths,Alcohol_consumption,GDP_per_capita,Population_mln,Region_Central America and Caribbean,Economy_status_Developed,Region_South America,BMI,Year,Incidents_HIV,Region_European Union,Region_Oceania,Hepatitis_B,Region_Middle East,Region_Asia,Schooling
124.62,25.4,4.9,6861.0,3.09,1,0,0,25.7,2001,0.4,0,0,98,0,0,8.6
251.835,10.1,11.17,3139.0,9.8,0,0,0,25.9,2003,0.1,0,0,56,0,0,9.1
191.422,49.8,0.06,1909.0,56.0725,0,0,0,21.7,2001,0.11,0,0,62,0,1,6.9
183.716,39.1,0.035,3620.0,27.45,0,0,0,27.6,2006,0.13,0,0,59,1,0,5.9
249.5855,73.7,2.85,1367.0,10.4,1,0,0,25.0,2013,0.76,0,0,68,0,0,5.0
86.146,3.8,11.26,19670.0,10.57,0,1,0,25.8,2010,0.16,1,0,97,0,0,8.1
272.427,112.4,0.61,729.0,16.93,0,0,0,22.9,2014,0.42,0,0,73,0,0,2.3
82.246,4.6,11.76,29268.875,56.0725,0,1,0,26.1,2006,0.08,1,0,87,0,0,13.6
210.0,93.0,0.0,1433.0,3.6,0,0,0,24.6,2011,0.18,0,0,75,0,0,3.9
456.61306250000007,112.2,6.8,2472.0,1.01,0,0,0,25.5,2000,1.03,0,0,83,0,0,3.9
49.998,4.3,9.62,29268.875,8.19,0,1,0,25.1,2014,0.05,0,0,88,0,0,13.4
81.2525,5.6,13.11,29268.875,4.07,0,1,0,26.7,2004,0.06,1,0,95,0,0,11.6
127.577,16.6,3.78,6084.0,15.71,0,0,1,26.9,2013,0.16,0,0,87,0,0,8.3
223.7,109.7,0.014,1307.0,2.94,0,0,0,24.1,2004,0.4,0,0,61,0,0,3.3
117.821,14.4,6.26,10170.0,3.32,0,0,1,26.3,2005,0.19,0,0,96,0,0,8.0
58.689,8.7,1.03,29268.875,2.2,0,0,0,28.7,2012,0.06,0,0,93,1,0,9.2
128.5065,8.1,0.5,8074.0,27.24,0,0,0,24.8,2008,0.18,0,0,97,0,1,9.4
264.131,99.2,4.52,481.0,56.0725,0,0,0,21.9,2014,0.37,0,0,80,0,0,6.2
75.094,4.1,9.23,29268.875,5.59,0,1,0,25.3,2012,0.04,1,0,88,0,0,12.8
74.337,12.1,1.23,8733.0,0.4,0,0,0,24.9,2012,0.17,0,0,99,0,1,5.5
66.533,3.6,7.48,29268.875,56.0725,0,1,0,22.6,2006,0.17,0,0,83,0,1,11.2
75.5335,4.4,6.04,29268.875,4.56,0,1,0,25.9,2003,0.02,0,0,88,0,0,12.2
456.61306250000007,115.2,2.75,879.0,11.55,0,0,0,21.8,2004,1.03,0,0,81,0,0,6.2
284.836,37.5,5.78,5551.0,14.86,0,0,0,25.7,2002,0.04,0,0,95,0,1,11.0
80.819,6.1,11.58,29268.875,56.0725,0,1,0,26.6,2004,0.08,0,0,88,0,0,12.1
271.8455,83.2,3.49,1339.0,9.65,1,0,0,24.3,2008,0.95,0,0,60,0,0,4.6
456.61306250000007,117.7,5.51,2572.0,1.02,0,0,0,25.6,2002,1.03,0,0,88,0,0,3.6
451.479,62.5,7.36,3624.0,1.09,0,0,0,26.6,2013,1.03,0,0,98,0,0,6.3
116.351,3.1,16.72,17402.0,1.32,0,1,0,26.4,2015,0.08,1,0,91,0,0,12.7
223.746,40.0,0.25,2387.0,0.69,0,0,0,23.4,2011,0.14,0,0,95,0,1,2.3
68.771,4.2,11.57,29268.875,4.56,0,1,0,27.1,2010,0.07,1,0,95,0,0,12.2
63.981,2.9,1.59,29268.875,4.59,0,0,0,23.5,2007,0.13,0,0,96,0,1,10.2
94.6955,27.2,3.92,1961.0,3.09,0,0,0,25.2,2000,0.01,0,0,96,0,0,8.8
456.61306250000007,150.4875,1.6,477.0,3.8,0,0,0,21.7,2002,1.03,0,0,51,0,0,3.0
152.7925,21.1,3.55,1916.0,6.06,1,0,0,27.0,2013,0.11,0,0,98,0,0,6.4
240.0465,75.6,2.3,2059.0,8.42,0,0,1,24.7,2000,0.26,0,0,77,0,0,7.4
95.385,18.3,0.03,5576.0,56.0725,0,0,0,25.8,2011,0.07,0,0,99,1,0,9.2
233.744,58.6,6.66,631.0,10.29,0,0,0,21.7,2011,0.86,0,0,97,0,0,3.8
115.4885,10.4,2.89,3463.0,20.43,0,0,0,22.7,2012,0.01,0,0,99,0,1,10.9
265.328,74.4,0.39,1452.0,0.85,0,0,0,23.9,2011,0.39,0,0,87,0,0,4.0
80.8845,4.4,10.27,29268.875,10.9,0,1,0,25.9,2010,0.08,1,0,97,0,0,11.1
94.3265,17.5,1.4,4016.0,10.95,0,0,0,26.1,2013,0.04,0,0,98,0,0,6.8
148.674,14.3,1.79,3839.0,0.1,0,0,0,31.199999999999996,2006,0.17,0,1,89,0,0,9.4
340.312,110.5,5.03,302.0,7.86,0,0,0,21.1,2007,0.69,0,0,99,0,0,2.4
328.8035,93.2,8.11,11283.0,1.17,0,0,0,23.9,2015,1.03,0,0,51,0,0,5.5
195.625,53.8,7.09,2140.0,6.74,0,0,0,22.8,2015,0.15,0,0,89,0,1,5.1
60.9985,9.8,1.16,29268.875,1.22,0,0,0,28.2,2007,0.05,0,0,94,1,0,9.6
249.943,11.8,10.74,2755.0,9.93,0,0,0,25.8,2001,0.06,0,0,93,0,0,9.0
139.896,8.4,8.82,4648.0,7.41,0,0,0,25.6,2006,0.01,0,0,93,0,0,10.2
223.511,10.1,10.1,10626.0,1.39,0,1,0,25.5,2001,0.08,1,0,93,0,0,11.8
71.7905,4.4,11.05,27219.0,45.23,0,1,0,26.2,2007,0.09,1,0,96,0,0,9.1
307.785,150.4875,4.02,2589.0,20.15,0,0,0,22.4,2006,1.03,0,0,67,0,0,4.5
420.18,111.1,0.9,2080.0,3.22,0,0,0,22.1,2001,1.03,0,0,71,0,0,5.6
71.4135,11.4,1.57,7961.0,4.76,0,0,0,27.0,2008,0.03,0,0,81,1,0,7.8
171.3125,28.8,2.79,1984.0,3.95,0,0,0,26.1,2003,0.05,0,0,51,0,0,12.0
84.168,4.5,10.1,29268.875,10.8,0,1,0,25.9,2009,0.08,1,0,97,0,0,11.1
122.7175,23.2,0.51,4341.0,5.77,0,0,0,28.2,2005,0.13,0,0,95,1,0,9.7
396.458,90.8,1.54,1973.0,23.23,0,0,0,23.7,2015,0.63,0,0,83,0,0,5.0
277.011,56.2,1.9,2499.0,4.62,0,0,0,23.0,2013,1.03,0,0,85,0,0,6.3
456.61306250000007,114.5,1.78,804.0,2.01,0,0,0,24.3,2004,1.03,0,0,60,0,0,5.2
112.6595,20.4,0.027,5255.0,56.0725,0,0,0,25.7,2009,0.1,0,0,99,1,0,8.8
456.61306250000007,79.2,7.3,5827.0,48.49,0,0,0,26.6,2006,1.03,0,0,83,0,0,9.0
190.7545,52.2,0.063,1868.0,56.0725,0,0,0,21.6,2000,0.06,0,0,65,0,1,6.7
64.839,5.0,10.62,29268.875,21.69,0,1,0,26.9,2009,0.05,0,1,94,0,0,12.3
161.911,17.5,10.26,3718.0,8.17,0,1,0,25.3,2000,0.02,1,0,94,0,0,9.5
299.502,99.7,1.95,1041.0,19.28,0,0,0,22.6,2000,1.03,0,0,80,0,0,6.1
255.71,66.2,0.55,1814.0,6.35,0,0,0,24.5,2004,0.61,0,1,60,0,0,3.5
188.328,107.8,0.015,1029.0,56.0725,0,0,0,22.5,2000,0.13,0,0,64,0,1,3.3
287.749,91.5,3.31,711.0,1.54,0,0,0,22.7,2005,1.03,0,0,95,0,0,2.4
190.144,16.3,11.93,29268.875,0.3,1,0,0,26.7,2000,1.0,0,0,90,0,0,10.9
456.61306250000007,74.4,1.89,3647.0,1.91,0,0,0,23.3,2004,1.03,0,0,83,0,0,5.9
218.122,31.3,2.76,2999.0,5.93,1,0,0,26.1,2001,0.39,0,0,75,0,0,5.3
344.857,150.4875,4.29,780.0,3.02,0,0,0,23.2,2002,1.03,0,0,58,0,0,3.6
334.038,150.4875,0.0003,250.0,11.08,0,0,0,22.6,2007,0.13,0,0,51,0,0,2.1
132.9015,8.5,9.43,13554.0,0.09,1,0,0,26.4,2013,0.2,0,0,99,0,0,9.2
332.583,84.0,1.22,590.0,27.04,0,0,0,22.7,2015,1.03,0,0,88,0,0,3.5
150.294,17.2,8.41,11433.0,27.64,0,0,1,26.5,2008,0.4,0,0,53,0,0,8.2
384.1585,86.8,11.37,725.0,30.43,0,0,0,21.8,2008,1.03,0,0,71,0,0,5.2
141.3,16.2,8.2,9097.0,0.11,1,0,0,26.9,2015,0.4,0,0,92,0,0,8.7
85.6715,9.1,3.19,11643.0,4.85,1,0,0,27.3,2015,0.19,0,0,92,0,0,8.8
147.6935,10.5,9.1,3808.0,7.48,0,0,0,25.4,2003,0.01,0,0,82,0,0,9.9
157.104,38.1,3.49,1974.0,0.43,0,0,0,23.3,2000,0.39,0,0,66,0,0,3.5
196.3945,29.3,1.13,1827.0,0.47,0,0,0,25.3,2005,0.17,0,1,83,0,0,4.8
78.243,10.4,4.28,3781.0,2.9,0,0,0,26.4,2013,0.03,0,0,99,0,0,9.7
88.8665,7.9,7.89,13495.0,17.97,0,0,1,27.9,2015,0.19,0,0,97,0,0,10.3
456.61306250000007,136.7,4.56,1679.0,17.23,0,0,0,22.8,2002,1.03,0,0,51,0,0,3.4
287.6995,135.1,0.57,717.0,14.58,0,0,0,22.5,2009,0.56,0,0,71,0,0,1.9
71.312,3.9,11.06,29268.875,56.0725,0,1,0,26.5,2015,0.03,1,0,88,0,0,14.1
178.7195,36.4,5.75,4647.0,9.1,1,0,0,25.4,2005,0.74,0,0,87,0,0,7.0
160.1755,13.6,6.19,5164.0,56.0725,0,0,0,23.8,2010,0.23,0,0,98,0,1,7.7
300.7215,113.4,3.16,729.0,1.32,0,0,0,21.9,2000,1.03,0,0,91,0,0,2.0
130.341,16.5,0.38,20625.0,2.27,0,0,0,25.4,2000,0.05,0,0,99,1,0,5.3
146.556,19.2,3.31,5308.0,2.77,1,0,0,26.5,2007,0.67,0,0,92,0,0,8.4
102.8635,17.4,0.059,18220.0,23.13,0,0,0,27.7,2004,0.13,0,0,96,1,0,7.5
176.2405,21.6,5.77,6313.0,0.11,1,0,0,25.9,2004,0.4,0,0,99,0,0,7.8
82.273,10.7,5.66,8016.0,56.0725,0,0,0,23.7,2015,0.1,0,0,99,0,1,7.7
144.074,18.8,0.76,1629.0,21.21,0,0,0,27.6,2009,0.13,0,0,84,1,0,6.6
305.7035,69.2,8.65,7301.0,1.47,0,0,0,24.5,2007,1.03,0,0,75,0,0,7.2
163.506,18.3,12.58,9800.0,0.16,1,0,0,27.6,2004,0.4,0,0,91,0,0,7.4
207.4785,32.1,4.34,2305.0,56.0725,0,0,0,22.7,2009,0.04,0,0,85,0,1,9.0
120.153,11.4,2.31,2950.0,20.26,0,0,0,22.5,2010,0.01,0,0,99,0,1,10.8
84.758,4.7,11.68,29268.875,56.0725,0,1,0,26.1,2005,0.08,1,0,90,0,0,13.3
237.8385,8.0,13.79,11985.0,3.23,0,1,0,26.2,2007,0.07,1,0,96,0,0,12.1
144.8485,12.3,7.7,16786.0,0.08,1,0,0,25.7,2006,0.1,0,0,99,0,0,9.2
300.214,146.3,5.67,534.0,13.83,0,0,0,21.5,2006,0.53,0,0,76,0,0,1.3
179.458,94.5,0.034,1217.0,56.0725,0,0,0,23.1,2006,0.13,0,0,78,0,1,4.4
121.723,8.1,0.55,9955.0,30.27,0,0,0,25.6,2015,0.14,0,0,99,0,1,10.2
95.4975,5.1,10.39,11537.0,4.26,0,1,0,27.0,2013,0.02,1,0,96,0,0,11.0
106.3215,10.3,0.35,29268.875,0.33,0,0,0,25.3,2000,0.1,0,0,99,0,1,8.3
282.1,121.0,0.61,705.0,15.98,0,0,0,22.7,2012,0.42,0,0,66,0,0,2.1
163.5385,14.6,9.26,8195.0,0.1,1,0,0,26.0,2006,0.4,0,0,91,0,0,7.9
191.5935,58.2,2.73,1244.0,56.0725,0,0,0,21.4,2010,0.1,0,0,51,0,1,5.4
190.07,17.6,2.41,3529.0,6.24,1,0,0,27.3,2012,0.2,0,0,92,0,0,6.7
56.4985,6.7,7.1,19574.0,0.41,0,1,0,27.1,2009,0.08,1,0,86,0,0,10.2
169.1665,87.1,0.04,1239.0,56.0725,0,0,0,23.4,2010,0.13,0,0,82,0,1,4.7
218.8545,52.3,2.63,2787.0,4.75,0,0,0,25.2,2005,0.08,0,0,99,0,1,9.9
97.824,8.9,7.31,11447.0,16.71,0,0,1,27.3,2008,0.17,0,0,95,0,0,9.9
234.9045,57.9,0.73,2235.0,7.31,0,0,0,25.0,2010,0.37,0,1,56,0,0,4.0
334.523,119.7,7.71,16439.0,0.86,0,0,0,23.4,2008,1.03,0,0,51,0,0,5.4
149.529,23.3,0.18,3563.0,56.0725,0,0,0,29.5,2015,0.13,0,0,93,0,0,7.1
225.6,110.8,0.004,1283.0,2.86,0,0,0,24.0,2003,0.42,0,0,61,0,0,3.2
456.61306250000007,150.4875,1.69,479.0,4.2,0,0,0,22.1,2007,1.03,0,0,51,0,0,3.4
361.955,51.4,5.7,5642.0,1.99,0,0,0,24.1,2010,1.03,0,0,95,0,0,8.9
156.2355,10.5,6.95,4014.0,3.73,0,0,0,27.5,2015,0.14,0,0,94,0,0,12.7
145.4525,13.7,1.1,3967.0,0.1,0,0,0,31.199999999999996,2008,0.17,0,1,84,0,0,10.1
75.205,9.6,4.33,3953.0,2.88,0,0,0,26.6,2015,0.03,0,0,99,0,0,9.7
66.418,5.4,8.1,29268.875,35.44,0,1,0,26.9,2014,0.1,0,0,55,0,0,13.0
167.8915,71.0,0.8,510.0,6.43,0,0,0,24.3,2002,0.01,0,0,51,0,1,10.6
77.6135,5.2,13.06,29268.875,4.16,0,1,0,26.8,2005,0.06,1,0,95,0,0,11.7
178.7335,16.8,9.83,29268.875,0.32,1,0,0,27.1,2005,0.66,0,0,93,0,0,10.9
98.3545,18.4,1.26,3955.0,10.64,0,0,0,25.9,2010,0.04,0,0,98,0,0,6.7
286.1745,64.2,8.12,6635.0,1.57,0,0,0,24.6,2009,1.03,0,0,79,0,0,7.4
400.445,41.5,7.22,6232.0,52.83,0,0,0,27.1,2012,1.03,0,0,68,0,0,9.8
226.386,58.4,0.04,2348.0,25.15,0,0,0,23.5,2013,0.03,0,0,73,1,0,3.0
177.417,28.8,0.09,3217.0,56.0725,0,0,0,22.9,2014,0.17,0,0,78,0,1,7.8
360.726,83.8,6.89,745.0,40.68,0,0,0,22.6,2007,1.03,0,0,83,0,0,4.9
140.35,21.7,3.99,5048.0,14.3,0,0,1,26.1,2007,0.17,0,0,94,0,0,7.3
423.329,149.6,9.16,399.0,8.43,0,0,0,21.1,2002,1.03,0,0,88,0,0,2.5
83.609,6.2,10.13,29268.875,15.93,0,1,0,25.0,2000,0.06,1,0,88,0,0,10.8
257.1655,102.7,0.09,470.0,18.5,0,0,0,21.7,2013,0.07,0,0,67,0,0,1.7
208.5885,65.2,0.54,1409.0,0.1,0,0,0,29.5,2009,0.17,0,1,86,0,0,7.8
130.047,22.7,2.46,2123.0,56.0725,0,0,0,21.2,2011,0.16,0,0,95,0,1,7.6
88.8695,3.4,10.52,20428.0,2.04,0,1,0,26.0,2009,0.03,1,0,88,0,0,12.1
259.173,69.1,1.6,1419.0,24.78,0,0,0,23.6,2010,1.0,0,0,94,0,0,6.7
149.23,20.7,2.7,2228.0,8.8,1,0,0,26.4,2013,0.07,0,0,97,0,0,5.8
86.023,4.8,10.94,29268.875,10.55,0,1,0,25.8,2006,0.08,1,0,94,0,0,11.1
153.3555,5.0,14.66,14205.0,1.33,0,1,0,26.1,2009,0.08,1,0,95,0,0,12.4
97.8545,3.4,12.68,16506.0,10.47,0,1,0,26.8,2010,0.08,1,0,99,0,0,12.4
162.9475,31.3,1.7,2038.0,27.77,0,0,0,25.9,2009,0.14,0,0,98,0,1,10.5
270.665,100.2,0.1,1188.0,0.56,0,0,0,22.9,2001,0.02,0,0,71,0,0,3.0
73.0145,6.3,9.48,29268.875,4.26,0,1,0,27.5,2008,0.04,0,1,90,0,0,11.8
351.3925,36.3,7.2,6260.0,55.39,0,0,0,27.2,2015,1.03,0,0,75,0,0,10.1
229.794,74.7,0.13,1258.0,0.76,0,0,0,24.2,2014,0.01,0,0,88,0,0,4.8
76.9805,3.6,10.2,18833.0,10.4,0,1,0,25.7,2014,0.13,1,0,98,0,0,8.9
170.2485,34.1,2.77,1668.0,4.01,0,0,0,25.9,2001,0.03,0,0,61,0,0,11.8
251.1665,104.4,1.41,1009.0,9.73,0,0,0,23.2,2012,0.41,0,0,80,0,0,3.0
125.984,22.0,2.78,2438.0,56.0725,0,0,0,21.6,2014,0.12,0,0,95,0,1,7.8
101.5875,14.6,9.05,16232.0,0.28,1,0,0,27.5,2013,0.31,0,0,91,0,0,10.5
82.9485,31.2,0.47,2534.0,32.34,0,0,0,25.4,2010,0.05,0,0,98,0,0,4.2
134.367,7.4,11.87,14488.0,5.38,0,1,0,25.9,2008,0.01,1,0,99,0,0,11.2
324.3455,64.6,1.29,731.0,2.92,0,0,0,20.4,2006,0.35,0,0,94,0,0,3.7
233.9175,52.3,1.53,1397.0,45.52,0,0,0,23.1,2013,1.03,0,0,93,0,0,6.3
83.203,5.4,11.61,23938.0,40.57,0,1,0,26.1,2000,0.11,1,0,77,0,0,8.4
152.8095,26.4,1.73,2231.0,29.34,0,0,0,26.2,2011,0.14,0,0,99,0,1,10.9
155.1685,24.2,0.94,2232.0,0.57,0,0,0,26.0,2013,0.17,0,1,94,0,0,5.3
278.601,80.9,1.21,537.0,6.95,0,0,0,23.3,2013,0.79,0,0,84,0,0,4.5
271.8335,112.5,5.57,623.0,16.57,0,0,0,21.9,2012,0.25,0,0,90,0,0,1.4
97.197,11.4,3.57,4862.0,2.07,0,0,0,26.7,2015,0.08,0,0,92,0,0,9.6
144.4315,29.1,1.36,2856.0,0.24,0,0,0,25.9,2010,0.17,0,1,62,0,0,6.7
116.383,19.7,0.79,1532.0,18.36,0,0,0,27.3,2005,0.13,0,0,83,1,0,5.8
256.191,70.1,0.36,2384.0,0.88,0,0,0,23.9,2013,0.29,0,0,82,0,0,4.0
64.5655,3.9,10.51,29268.875,4.62,0,1,0,27.3,2013,0.07,1,0,95,0,0,11.8
354.013,50.5,2.37,4421.0,2.19,0,0,0,23.9,2012,1.03,0,0,84,0,0,6.4
115.264,13.2,0.59,19486.0,2.45,0,0,0,25.6,2004,0.05,0,0,99,1,0,6.6
124.7005,23.5,4.97,7427.0,3.27,1,0,0,26.0,2004,0.4,0,0,95,0,0,8.9
181.972,48.3,0.22,700.0,26.88,0,0,0,21.7,2009,0.17,0,0,89,0,1,3.2
222.442,68.1,0.56,1554.0,0.08,0,0,0,28.7,2000,0.17,0,1,90,0,0,6.8
189.8,18.9,6.07,4038.0,56.0725,0,0,0,23.1,2003,0.47,0,0,96,0,1,6.7
102.465,9.3,6.32,9748.0,16.01,0,0,1,26.9,2004,0.14,0,0,94,0,0,9.6
178.1065,41.6,0.23,979.0,18.0,0,0,0,28.2,2015,0.13,0,0,51,1,0,5.1
229.3955,65.9,0.65,596.0,56.0725,0,0,0,20.5,2014,0.22,0,0,77,0,0,2.5
214.212,30.1,1.09,1644.0,0.44,0,0,0,25.1,2002,0.17,0,1,75,0,0,4.7
55.8855,3.0,7.23,29268.875,9.52,0,1,0,25.9,2012,0.08,1,0,53,0,0,12.4
69.879,5.9,9.97,29268.875,19.9,0,1,0,26.5,2003,0.05,0,1,95,0,0,11.8
193.7615,36.5,3.48,1466.0,5.15,1,0,0,25.9,2001,0.14,0,0,87,0,0,5.2
66.424,5.4,10.56,29268.875,20.83,0,1,0,26.8,2007,0.05,0,1,94,0,0,12.0
295.2,120.3,0.19,673.0,9.96,0,0,0,22.5,2009,0.98,0,0,57,0,0,1.6
57.102,2.9,8.65,29268.875,56.0725,0,1,0,22.7,2013,0.17,0,0,83,0,1,12.2
69.5825,3.9,6.47,29268.875,4.66,0,1,0,26.1,2006,0.03,0,0,88,0,0,12.5
165.2735,6.6,10.2,12410.0,2.03,0,1,0,26.4,2012,0.24,1,0,90,0,0,12.6
456.61306250000007,123.5,11.37,573.0,25.98,0,0,0,21.4,2003,1.03,0,0,51,0,0,4.3
146.326,30.4,4.59,3529.0,27.37,0,0,1,25.3,2003,0.19,0,0,65,0,0,8.4
187.7,23.9,2.67,5172.0,0.87,0,0,0,27.5,2014,0.11,0,1,99,0,0,10.5
386.2285,134.6,0.2,276.0,56.0725,0,0,0,19.9,2001,1.03,0,0,52,0,0,1.6
286.594,85.6,0.55,1139.0,21.27,0,0,0,23.1,2004,1.03,0,0,80,0,0,6.4
204.4305,44.1,3.64,2455.0,9.88,0,0,1,25.7,2009,0.18,0,0,93,0,0,7.9
198.7445,8.8,11.84,12893.0,2.18,0,1,0,26.2,2008,0.19,1,0,93,0,0,12.2
190.0095,34.9,3.21,2831.0,10.54,0,0,1,26.2,2013,0.16,0,0,94,0,0,8.4
159.0955,16.6,9.89,6846.0,21.19,0,1,0,25.5,2006,0.04,1,0,99,0,0,10.3
100.2005,26.2,0.43,4012.0,37.38,0,0,0,25.2,2012,0.03,0,0,95,0,0,7.6
188.4325,55.0,2.95,1293.0,56.0725,0,0,0,21.4,2011,0.09,0,0,51,0,1,5.4
73.283,3.6,10.34,19250.0,10.36,0,1,0,25.7,2015,0.12,1,0,98,0,0,9.1
113.669,4.9,10.47,12578.0,37.99,0,1,0,26.6,2015,0.08,1,0,96,0,0,12.1
164.177,12.1,7.23,3597.0,3.73,0,0,0,27.1,2012,0.13,0,0,92,0,0,12.5
413.238,100.1,1.2,1637.0,21.55,0,0,0,23.6,2012,1.0,0,0,82,0,0,4.5
219.435,39.0,5.83,4512.0,0.75,0,0,1,25.6,2008,0.71,0,0,93,0,0,8.0
325.735,150.4875,5.53,456.0,11.94,0,0,0,21.0,2001,0.83,0,0,86,0,0,1.3
267.946,49.5,1.03,761.0,3.34,0,0,0,20.6,2013,0.16,0,0,94,0,0,3.9
257.386,77.4,2.36,1343.0,10.1,1,0,0,24.7,2011,0.83,0,0,60,0,0,4.8
456.61306250000007,60.3,7.25,5992.0,50.48,0,0,0,26.9,2009,1.03,0,0,74,0,0,10.1
286.076,81.2,0.49,1224.0,0.82,0,0,0,23.8,2008,0.5,0,0,88,0,0,3.9
98.657,5.1,13.92,29268.875,56.0725,0,1,0,24.9,2002,0.11,1,0,51,0,0,10.1
62.1335,3.2,8.28,29268.875,56.0725,0,1,0,22.7,2010,0.17,0,0,83,0,1,11.5
242.9535,97.6,1.53,1077.0,10.58,0,0,0,23.5,2015,0.33,0,0,82,0,0,3.5
213.764,33.7,7.29,966.0,5.32,0,0,0,25.6,2008,0.21,0,0,97,0,1,10.3
104.85,9.8,6.06,8910.0,15.68,0,0,1,26.8,2002,0.14,0,0,94,0,0,9.2
270.221,120.4,7.58,2994.0,23.36,0,0,0,22.8,2010,1.03,0,0,77,0,0,4.7
201.709,46.7,4.32,1287.0,0.17,1,0,0,24.2,2007,0.46,0,0,87,0,0,4.6
82.572,4.2,12.35,29268.875,56.0725,0,1,0,25.1,2011,0.1,1,0,74,0,0,10.9
411.085,143.9,3.89,1107.0,15.51,0,0,0,23.0,2000,1.03,0,0,81,0,0,4.8
75.29,12.9,1.69,8893.0,0.38,0,0,0,24.7,2011,0.17,0,0,96,0,1,5.2
98.426,4.0,12.88,29268.875,0.45,0,1,0,25.7,2002,0.07,1,0,95,0,0,10.7
186.6995,105.0,0.014,1039.0,56.0725,0,0,0,22.6,2001,0.13,0,0,64,0,1,3.5
456.61306250000007,92.6,2.39,1559.0,11.95,0,0,0,23.3,2002,1.03,0,0,73,0,0,6.9
53.4415,2.9,7.13,29268.875,9.8,0,1,0,26.0,2015,0.08,1,0,67,0,0,12.4
165.9995,14.9,7.54,4884.0,56.0725,0,0,0,23.6,2008,0.27,0,0,98,0,1,7.3
182.864,16.7,10.59,29268.875,0.31,1,0,0,27.0,2003,0.75,0,0,88,0,0,10.9
293.3925,126.1,3.01,570.0,1.45,0,0,0,22.9,2008,1.03,0,0,83,0,0,2.4
127.9145,8.1,0.5,7809.0,27.74,0,0,0,24.9,2009,0.18,0,0,96,0,1,9.6
285.188,112.6,0.02,323.0,24.73,0,0,0,22.1,2004,0.02,0,0,67,0,1,2.5
430.5715,118.2,0.91,1558.0,19.17,0,0,0,23.3,2007,1.03,0,0,76,0,0,3.9
80.4485,5.1,10.41,25026.0,41.43,0,1,0,26.2,2002,0.09,1,0,82,0,0,8.5
410.158,137.5,4.54,1144.0,16.36,0,0,0,23.3,2002,1.03,0,0,81,0,0,5.1
155.128,27.7,6.89,4420.0,6.08,0,0,1,25.8,2008,0.15,0,0,87,0,0,7.4
278.9915,150.4875,0.1,420.0,14.14,0,0,0,21.3,2006,0.22,0,0,72,0,0,1.3
72.9125,5.9,8.4,29268.875,33.25,0,1,0,26.8,2008,0.1,0,0,51,0,0,12.4
100.8905,19.4,1.28,3806.0,10.41,0,0,0,25.7,2008,0.04,0,0,99,0,0,6.3
141.1915,35.3,1.6,6076.0,56.0725,0,0,0,26.8,2001,0.08,0,0,77,1,0,5.6
298.257,71.3,3.95,328.0,9.84,0,0,0,21.6,2014,0.31,0,0,95,0,0,2.8
132.819,9.4,0.52,6286.0,23.71,0,0,0,24.0,2001,0.27,0,0,95,0,1,8.4
163.272,14.9,9.37,29268.875,0.36,1,0,0,27.7,2012,0.39,0,0,96,0,0,11.1
266.172,88.5,0.8,463.0,17.8,0,0,0,20.8,2004,0.05,0,0,71,0,0,5.5
138.0705,21.4,9.18,10280.0,0.18,1,0,0,29.6,2014,0.4,0,0,99,0,0,8.7
143.4055,8.4,8.02,7607.0,38.23,0,1,0,25.5,2002,0.08,1,0,98,0,0,11.4
250.914,129.5,0.24,1067.0,9.8,0,0,0,22.1,2000,0.68,0,0,87,0,0,1.9
246.635,63.8,7.13,599.0,10.04,0,0,0,21.7,2010,1.03,0,0,97,0,0,3.8
154.56,14.9,8.55,8133.0,0.11,1,0,0,26.3,2009,0.4,0,0,99,0,0,8.2
302.4025,150.4875,0.55,688.0,12.78,0,0,0,22.1,2005,0.76,0,0,83,0,0,1.7
217.6085,21.5,12.58,3651.0,2.88,0,0,0,25.8,2013,0.02,0,0,98,0,1,10.0
101.273,9.1,7.57,10210.0,16.18,0,0,1,27.0,2005,0.15,0,0,94,0,0,9.5
456.61306250000007,66.0,6.49,3513.0,1.08,0,0,0,26.5,2012,1.03,0,0,95,0,0,6.1
161.53,11.4,6.76,3739.0,3.72,0,0,0,27.2,2013,0.14,0,0,96,0,0,12.6
292.919,91.8,3.58,1266.0,9.05,1,0,0,23.8,2004,1.03,0,0,60,0,0,4.2
68.994,4.1,11.49,29268.875,4.58,0,1,0,27.2,2011,0.07,1,0,95,0,0,10.9
53.1585,2.4,6.8,29268.875,0.32,0,1,0,26.1,2013,0.05,0,0,88,0,0,11.9
250.9235,122.9,0.24,1086.0,10.04,0,0,0,22.2,2001,0.67,0,0,87,0,0,2.3
70.306,4.0,7.82,29268.875,56.0725,0,1,0,22.5,2003,0.17,0,0,83,0,1,11.0
251.5445,59.8,1.78,1768.0,26.61,0,0,0,23.8,2013,0.88,0,0,90,0,0,6.9
196.6465,39.2,3.3,2603.0,10.21,0,0,1,26.0,2011,0.18,0,0,95,0,0,8.0
72.3455,11.3,1.16,8955.0,0.42,0,0,0,25.0,2013,0.17,0,0,99,0,1,5.7
68.52,7.8,1.65,22079.0,1.32,0,0,0,24.9,2013,0.05,0,0,99,1,0,9.0
91.5155,5.4,12.35,29268.875,8.04,0,1,0,25.0,2001,0.08,1,0,51,0,0,9.2
84.179,6.2,11.28,29268.875,56.0725,0,1,0,26.5,2003,0.08,0,0,88,0,0,12.0
