Adult_mortality,Under_five_deaths,Alcohol_consumption,GDP_per_capita,Population_mln,Region_Central America and Caribbean,Economy_status_Developed,Region_South America,BMI,Year,Incidents_HIV,Region_European Union,Region_Oceania,Hepatitis_B,Region_Middle East,Region_Asia,Schooling,Life_expectancy
74.2785,5.2,10.01,29268.875,56.0725,0,1,0,27.0,2010,0.08,0,0,88,0,0,13.2,80.4
168.663,20.0,11.55,5386.0,21.57,0,1,0,25.1,2003,0.05,1,0,98,0,0,9.7,71.3
214.7745,64.6,0.49,1488.0,0.09,0,0,0,29.1,2004,0.17,0,1,67,0,0,7.2,64.2
119.297,18.7,6.21,12080.0,3.77,1,0,0,26.6,2012,0.4,0,0,85,0,0,9.5,77.2
196.5,22.2,4.92,4448.0,0.26,1,0,0,27.6,2002,1.03,0,0,97,0,0,10.2,69.3
456.61306250000007,80.0,5.5,4495.0,1.67,0,0,0,23.7,2001,1.03,0,0,87,0,0,7.7,50.3
335.756,129.0,8.7,13283.0,0.78,0,0,0,23.2,2006,1.03,0,0,51,0,0,5.4,54.6
298.2375,108.7,3.28,747.0,1.36,0,0,0,22.1,2001,1.03,0,0,91,0,0,2.1,56.4
233.387,85.2,0.37,1130.0,11.38,0,0,0,22.5,2006,0.42,0,0,89,0,0,2.4,61.4
116.762,13.5,6.45,10575.0,3.33,0,0,1,26.3,2006,0.2,0,0,95,0,0,8.0,76.0
106.695,15.0,8.66,16784.0,0.28,1,0,0,27.3,2010,0.38,0,0,86,0,0,9.4,78.4
147.2585,8.8,7.74,7451.0,38.25,0,1,0,25.5,2001,0.08,1,0,95,0,0,11.1,74.2
343.5545,74.0,1.3,2047.0,3.88,0,0,0,22.6,2007,1.03,0,0,64,0,0,5.9,57.5
167.402,21.1,6.2,7154.0,0.11,1,0,0,26.3,2007,0.4,0,0,99,0,0,8.1,71.6
246.5465,107.0,0.19,1093.0,10.54,0,0,0,22.3,2003,0.59,0,0,87,0,0,2.4,59.3
114.563,6.7,9.94,5982.0,0.62,0,0,0,26.1,2010,0.03,0,0,90,0,0,11.1,76.0
118.5375,12.1,7.93,13568.0,42.67,0,0,1,27.5,2014,0.13,0,0,94,0,0,9.8,75.9
108.625,15.1,8.24,17254.0,0.28,1,0,0,27.2,2009,0.41,0,0,93,0,0,9.3,78.3
62.175,4.5,10.3,29268.875,22.34,0,1,0,27.0,2011,0.05,0,1,92,0,0,12.5,81.9
137.419,24.4,0.012,11583.0,5.71,0,0,0,27.1,2004,0.07,0,0,99,0,0,6.3,71.7
94.5185,21.5,1.23,6589.0,0.32,0,0,0,23.8,2005,0.17,0,0,98,0,1,3.5,73.6
268.989,107.7,0.5,942.0,0.88,0,0,0,19.9,2000,0.03,0,1,75,0,0,2.8,59.0
110.5555,15.3,8.63,18240.0,0.28,1,0,0,27.1,2008,0.45,0,0,85,0,0,9.3,78.2
164.4115,35.0,5.41,6187.0,10.05,1,0,0,26.2,2013,0.43,0,0,80,0,0,7.6,72.8
179.355,27.8,1.07,1976.0,0.5,0,0,0,25.6,2008,0.17,0,1,89,0,0,5.0,70.1
135.0865,9.8,10.88,6694.0,7.31,0,1,0,26.1,2012,0.03,1,0,95,0,0,10.8,74.3
456.61306250000007,75.3,7.5,6060.0,49.12,0,0,0,26.7,2007,1.03,0,0,83,0,0,9.1,54.5
143.277,22.6,3.88,5023.0,14.06,0,0,1,26.0,2006,0.18,0,0,96,0,0,7.3,74.3
127.7695,7.6,8.87,5206.0,7.29,0,0,0,25.8,2010,0.02,0,0,89,0,0,10.4,74.3
318.8575,150.4875,0.61,641.0,11.62,0,0,0,21.8,2002,0.92,0,0,78,0,0,1.4,49.5
248.4295,102.1,1.43,1052.0,10.0,0,0,0,23.3,2013,0.4,0,0,77,0,0,3.2,60.1
143.8305,13.4,1.08,3742.0,0.1,0,0,0,31.199999999999996,2009,0.17,0,1,84,0,0,10.4,70.0
187.653,20.9,6.1,4809.0,0.28,1,0,0,27.9,2005,1.03,0,0,96,0,0,10.3,70.0
456.1585,143.3,4.65,1848.0,16.45,0,0,0,22.7,2000,1.03,0,0,59,0,0,3.3,49.6
136.6645,32.7,1.59,6373.0,56.0725,0,0,0,26.9,2002,0.08,0,0,72,1,0,5.7,71.1
138.4385,28.5,0.76,1230.0,56.0725,0,0,0,20.0,2001,0.25,0,0,87,0,1,5.6,73.2
96.542,6.7,4.25,6501.0,11.24,1,0,0,25.1,2008,0.15,0,0,95,0,0,10.6,78.2
217.6585,11.9,8.24,8593.0,2.29,0,1,0,25.8,2003,0.17,1,0,98,0,0,11.2,71.3
456.61306250000007,75.7,7.32,5203.0,46.72,0,0,0,26.4,2003,1.03,0,0,71,0,0,8.8,53.7
75.8795,6.1,7.8,29268.875,31.94,0,1,0,26.6,2004,0.1,0,0,51,0,0,12.0,79.9
116.3525,18.5,4.0,9076.0,56.0725,0,0,0,27.6,2011,0.16,0,0,98,0,0,8.4,75.0
51.6075,2.9,7.19,29268.875,0.32,0,1,0,26.0,2008,0.04,0,0,88,0,0,10.4,81.6
209.3335,49.7,6.5,708.0,11.08,0,0,0,21.9,2014,0.66,0,0,98,0,0,4.0,66.9
369.69,81.5,11.1,750.0,31.41,0,0,0,21.9,2009,1.03,0,0,79,0,0,5.2,56.1
329.281,100.1,2.01,468.0,5.76,0,0,0,22.7,2006,1.03,0,0,80,0,0,4.3,55.1
73.3,4.5,11.86,26763.0,44.4,0,1,0,26.2,2006,0.09,1,0,97,0,0,9.0,80.8
126.16,26.0,4.92,8581.0,56.0725,0,0,0,26.9,2002,0.15,0,0,97,0,0,7.0,74.9
261.2055,108.2,0.15,464.0,17.8,0,0,0,21.6,2012,0.07,0,0,71,0,0,1.6,58.8
140.524,29.8,4.21,2106.0,0.45,0,0,0,23.6,2003,0.39,0,0,66,0,0,4.0,69.9
76.8165,4.9,13.12,29268.875,4.27,0,1,0,26.8,2006,0.06,1,0,95,0,0,11.8,79.2
61.9875,3.4,6.71,29268.875,0.29,0,1,0,25.7,2004,0.03,0,0,88,0,0,9.9,81.0
269.2475,109.2,0.32,760.0,11.15,0,0,0,22.8,2014,0.75,0,0,51,0,0,2.6,59.0
144.3615,14.5,2.83,9260.0,1.26,0,0,0,25.2,2015,0.7,0,0,97,0,0,9.1,74.4
63.491,3.7,8.74,25403.0,46.74,0,1,0,26.1,2011,0.09,1,0,97,0,0,9.5,82.5
321.4315,62.3,8.12,821.0,35.69,0,0,0,22.2,2013,1.03,0,0,78,0,0,5.4,59.9
191.586,23.1,5.0,1585.0,0.2,1,0,0,24.7,2015,0.15,0,0,96,0,0,5.6,69.4
81.015,14.1,1.73,6668.0,4.7,0,0,0,26.7,2005,0.03,0,0,77,1,0,7.5,76.9
323.8525,16.1,11.32,6370.0,56.0725,0,0,0,25.9,2003,0.08,0,0,94,0,0,11.4,65.0
177.472,34.7,1.9,3023.0,0.11,0,0,0,29.0,2005,0.17,0,1,91,0,0,6.0,65.5
69.438,8.0,1.72,21188.0,1.3,0,0,0,24.9,2012,0.05,0,0,99,1,0,8.8,76.3
85.7,7.4,8.83,29268.875,3.86,0,1,0,26.7,2000,0.02,0,1,90,0,0,11.6,78.6
135.3425,24.4,1.35,1651.0,56.0725,0,0,0,20.6,2006,0.22,0,0,93,0,1,6.6,74.3
57.9985,3.4,7.85,24772.0,46.48,0,1,0,26.0,2014,0.09,1,0,96,0,0,9.7,83.2
341.1665,49.1,2.45,4588.0,2.23,0,0,0,24.0,2013,1.03,0,0,89,0,0,6.6,60.5
99.9145,9.7,0.11,29268.875,0.35,0,0,0,25.6,2003,0.1,0,0,99,0,1,8.4,73.6
186.2505,32.9,3.72,1472.0,5.29,1,0,0,26.1,2003,0.13,0,0,86,0,0,5.3,70.6
73.3235,4.0,11.32,29268.875,56.0725,0,1,0,26.4,2012,0.03,1,0,88,0,0,14.0,80.5
152.664,16.0,1.68,1880.0,18.91,0,0,0,21.6,2001,0.02,0,0,86,0,1,10.2,72.2
70.0145,4.8,9.3,29268.875,56.0725,0,1,0,25.5,2003,0.09,1,0,95,0,0,8.9,80.0
179.144,16.9,6.6,4667.0,0.35,1,0,0,28.7,2013,0.39,0,0,95,0,0,10.5,73.5
134.3515,9.0,8.22,13803.0,0.09,1,0,0,26.3,2012,0.2,0,0,98,0,0,9.2,76.1
130.9605,20.2,0.007,14010.0,5.97,0,0,0,27.4,2007,0.09,0,0,98,0,0,6.8,72.2
214.084,59.7,1.18,760.0,13.48,0,0,0,21.2,2006,0.3,0,0,80,0,1,3.6,63.9
318.7475,94.4,1.44,456.0,6.08,0,0,0,22.9,2008,1.03,0,0,82,0,0,4.3,56.2
184.5775,18.0,6.1,4263.0,56.0725,0,0,0,23.2,2004,0.42,0,0,96,0,1,6.8,71.7
111.3225,8.8,3.93,4106.0,11.13,1,0,0,24.5,2000,0.12,0,0,98,0,0,9.6,76.7
76.567,2.7,9.08,29268.875,5.44,0,1,0,26.0,2013,0.08,1,0,88,0,0,12.3,81.0
134.5355,17.7,7.62,9630.0,38.09,0,0,1,26.4,2003,0.15,0,0,73,0,0,9.3,74.1
129.606,7.2,11.13,13679.0,5.39,0,1,0,26.0,2009,0.01,1,0,99,0,0,11.4,74.9
372.383,133.1,4.99,2464.0,56.0725,0,0,0,23.0,2011,0.73,0,0,51,0,0,5.5,51.3
98.807,3.9,9.89,29268.875,5.23,0,1,0,25.9,2004,0.08,1,0,88,0,0,11.9,78.7
70.358,4.0,11.07,29268.875,56.0725,0,1,0,26.5,2014,0.03,1,0,88,0,0,14.0,81.1
456.61306250000007,133.1,4.65,1567.0,17.6,0,0,0,22.9,2003,1.03,0,0,63,0,0,3.5,49.6
89.724,4.5,13.05,29268.875,56.0725,0,1,0,25.0,2006,0.11,1,0,51,0,0,10.6,80.8
78.1485,16.1,1.52,9119.0,0.34,0,0,0,24.2,2008,0.17,0,0,98,0,1,4.3,75.1
143.8315,15.8,7.81,8067.0,0.11,1,0,0,26.7,2013,0.4,0,0,97,0,0,8.5,72.6
142.208,13.2,1.24,3769.0,0.1,0,0,0,31.199999999999996,2010,0.17,0,1,82,0,0,10.7,70.1
54.393,2.8,11.37,29268.875,0.57,0,1,0,26.3,2015,0.1,1,0,94,0,0,12.0,82.3
157.265,56.3,0.48,1271.0,1.13,0,0,0,20.9,2012,0.09,0,1,83,0,0,4.5,67.7
172.45,28.1,0.9,2478.0,0.19,0,0,0,25.5,2002,0.17,0,1,66,0,0,6.5,67.8
89.055,6.9,14.04,29268.875,3.87,0,1,0,26.4,2001,0.05,1,0,95,0,0,11.0,77.1
69.3335,4.5,9.59,29268.875,56.0725,0,1,0,27.1,2015,0.08,0,0,88,0,0,12.8,81.0
171.852,20.1,13.15,5225.0,21.73,0,1,0,25.0,2002,0.05,1,0,99,0,0,9.6,71.0
298.8855,121.1,0.02,320.0,22.6,0,0,0,21.9,2002,0.02,0,0,64,0,1,2.3,56.8
124.62,25.4,4.9,6861.0,3.09,1,0,0,25.7,2001,0.4,0,0,98,0,0,8.6,75.2
251.835,10.1,11.17,3139.0,9.8,0,0,0,25.9,2003,0.1,0,0,56,0,0,9.1,68.6
191.422,49.8,0.06,1909.0,56.0725,0,0,0,21.7,2001,0.11,0,0,62,0,1,6.9,66.0
183.716,39.1,0.035,3620.0,27.45,0,0,0,27.6,2006,0.13,0,0,59,1,0,5.9,68.2
249.5855,73.7,2.85,1367.0,10.4,1,0,0,25.0,2013,0.76,0,0,68,0,0,5.0,61.7
86.146,3.8,11.26,19670.0,10.57,0,1,0,25.8,2010,0.16,1,0,97,0,0,8.1,79.0
272.427,112.4,0.61,729.0,16.93,0,0,0,22.9,2014,0.42,0,0,73,0,0,2.3,57.0
82.246,4.6,11.76,29268.875,56.0725,0,1,0,26.1,2006,0.08,1,0,87,0,0,13.6,79.1
210.0,93.0,0.0,1433.0,3.6,0,0,0,24.6,2011,0.18,0,0,75,0,0,3.9,62.8
456.61306250000007,112.2,6.8,2472.0,1.01,0,0,0,25.5,2000,1.03,0,0,83,0,0,3.9,47.5
49.998,4.3,9.62,29268.875,8.19,0,1,0,25.1,2014,0.05,0,0,88,0,0,13.4,83.2
81.2525,5.6,13.11,29268.875,4.07,0,1,0,26.7,2004,0.06,1,0,95,0,0,11.6,78.5
127.577,16.6,3.78,6084.0,15.71,0,0,1,26.9,2013,0.16,0,0,87,0,0,8.3,75.7
223.7,109.7,0.014,1307.0,2.94,0,0,0,24.1,2004,0.4,0,0,61,0,0,3.3,61.2
117.821,14.4,6.26,10170.0,3.32,0,0,1,26.3,2005,0.19,0,0,96,0,0,8.0,75.8
58.689,8.7,1.03,29268.875,2.2,0,0,0,28.7,2012,0.06,0,0,93,1,0,9.2,79.4
128.5065,8.1,0.5,8074.0,27.24,0,0,0,24.8,2008,0.18,0,0,97,0,1,9.4,74.1
264.131,99.2,4.52,481.0,56.0725,0,0,0,21.9,2014,0.37,0,0,80,0,0,6.2,58.8
75.094,4.1,9.23,29268.875,5.59,0,1,0,25.3,2012,0.04,1,0,88,0,0,12.8,80.1
74.337,12.1,1.23,8733.0,0.4,0,0,0,24.9,2012,0.17,0,0,99,0,1,5.5,76.7
66.533,3.6,7.48,29268.875,56.0725,0,1,0,22.6,2006,0.17,0,0,83,0,1,11.2,82.3
75.5335,4.4,6.04,29268.875,4.56,0,1,0,25.9,2003,0.02,0,0,88,0,0,12.2,79.4
456.61306250000007,115.2,2.75,879.0,11.55,0,0,0,21.8,2004,1.03,0,0,81,0,0,6.2,47.4
284.836,37.5,5.78,5551.0,14.86,0,0,0,25.7,2002,0.04,0,0,95,0,1,11.0,66.0
80.819,6.1,11.58,29268.875,56.0725,0,1,0,26.6,2004,0.08,0,0,88,0,0,12.1,78.7
271.8455,83.2,3.49,1339.0,9.65,1,0,0,24.3,2008,0.95,0,0,60,0,0,4.6,59.8
456.61306250000007,117.7,5.51,2572.0,1.02,0,0,0,25.6,2002,1.03,0,0,88,0,0,3.6,44.4
451.479,62.5,7.36,3624.0,1.09,0,0,0,26.6,2013,1.03,0,0,98,0,0,6.3,51.7
116.351,3.1,16.72,17402.0,1.32,0,1,0,26.4,2015,0.08,1,0,91,0,0,12.7,77.6
223.746,40.0,0.25,2387.0,0.69,0,0,0,23.4,2011,0.14,0,0,95,0,1,2.3,68.8
68.771,4.2,11.57,29268.875,4.56,0,1,0,27.1,2010,0.07,1,0,95,0,0,12.2,80.7
63.981,2.9,1.59,29268.875,4.59,0,0,0,23.5,2007,0.13,0,0,96,0,1,10.2,80.4
94.6955,27.2,3.92,1961.0,3.09,0,0,0,25.2,2000,0.01,0,0,96,0,0,8.8,74.0
456.61306250000007,150.4875,1.6,477.0,3.8,0,0,0,21.7,2002,1.03,0,0,51,0,0,3.0,44.1
152.7925,21.1,3.55,1916.0,6.06,1,0,0,27.0,2013,0.11,0,0,98,0,0,6.4,73.2
240.0465,75.6,2.3,2059.0,8.42,0,0,1,24.7,2000,0.26,0,0,77,0,0,7.4,62.5
95.385,18.3,0.03,5576.0,56.0725,0,0,0,25.8,2011,0.07,0,0,99,1,0,9.2,74.4
233.744,58.6,6.66,631.0,10.29,0,0,0,21.7,2011,0.86,0,0,97,0,0,3.8,64.5
115.4885,10.4,2.89,3463.0,20.43,0,0,0,22.7,2012,0.01,0,0,99,0,1,10.9,75.8
265.328,74.4,0.39,1452.0,0.85,0,0,0,23.9,2011,0.39,0,0,87,0,0,4.0,60.7
80.8845,4.4,10.27,29268.875,10.9,0,1,0,25.9,2010,0.08,1,0,97,0,0,11.1,80.2
94.3265,17.5,1.4,4016.0,10.95,0,0,0,26.1,2013,0.04,0,0,98,0,0,6.8,75.6
148.674,14.3,1.79,3839.0,0.1,0,0,0,31.199999999999996,2006,0.17,0,1,89,0,0,9.4,69.9
340.312,110.5,5.03,302.0,7.86,0,0,0,21.1,2007,0.69,0,0,99,0,0,2.4,54.9
328.8035,93.2,8.11,11283.0,1.17,0,0,0,23.9,2015,1.03,0,0,51,0,0,5.5,57.4
195.625,53.8,7.09,2140.0,6.74,0,0,0,22.8,2015,0.15,0,0,89,0,1,5.1,66.5
60.9985,9.8,1.16,29268.875,1.22,0,0,0,28.2,2007,0.05,0,0,94,1,0,9.6,78.6
249.943,11.8,10.74,2755.0,9.93,0,0,0,25.8,2001,0.06,0,0,93,0,0,9.0,68.5
139.896,8.4,8.82,4648.0,7.41,0,0,0,25.6,2006,0.01,0,0,93,0,0,10.2,73.4
223.511,10.1,10.1,10626.0,1.39,0,1,0,25.5,2001,0.08,1,0,93,0,0,11.8,70.3
71.7905,4.4,11.05,27219.0,45.23,0,1,0,26.2,2007,0.09,1,0,96,0,0,9.1,80.9
307.785,150.4875,4.02,2589.0,20.15,0,0,0,22.4,2006,1.03,0,0,67,0,0,4.5,51.1
420.18,111.1,0.9,2080.0,3.22,0,0,0,22.1,2001,1.03,0,0,71,0,0,5.6,52.5
71.4135,11.4,1.57,7961.0,4.76,0,0,0,27.0,2008,0.03,0,0,81,1,0,7.8,77.9
171.3125,28.8,2.79,1984.0,3.95,0,0,0,26.1,2003,0.05,0,0,51,0,0,12.0,70.3
84.168,4.5,10.1,29268.875,10.8,0,1,0,25.9,2009,0.08,1,0,97,0,0,11.1,80.0
122.7175,23.2,0.51,4341.0,5.77,0,0,0,28.2,2005,0.13,0,0,95,1,0,9.7,72.6
396.458,90.8,1.54,1973.0,23.23,0,0,0,23.7,2015,0.63,0,0,83,0,0,5.0,56.1
277.011,56.2,1.9,2499.0,4.62,0,0,0,23.0,2013,1.03,0,0,85,0,0,6.3,62.0
456.61306250000007,114.5,1.78,804.0,2.01,0,0,0,24.3,2004,1.03,0,0,60,0,0,5.2,43.1
112.6595,20.4,0.027,5255.0,56.0725,0,0,0,25.7,2009,0.1,0,0,99,1,0,8.8,73.5
456.61306250000007,79.2,7.3,5827.0,48.49,0,0,0,26.6,2006,1.03,0,0,83,0,0,9.0,53.8
190.7545,52.2,0.063,1868.0,56.0725,0,0,0,21.6,2000,0.06,0,0,65,0,1,6.7,65.8
64.839,5.0,10.62,29268.875,21.69,0,1,0,26.9,2009,0.05,0,1,94,0,0,12.3,81.5
161.911,17.5,10.26,3718.0,8.17,0,1,0,25.3,2000,0.02,1,0,94,0,0,9.5,71.7
299.502,99.7,1.95,1041.0,19.28,0,0,0,22.6,2000,1.03,0,0,80,0,0,6.1,57.0
255.71,66.2,0.55,1814.0,6.35,0,0,0,24.5,2004,0.61,0,1,60,0,0,3.5,60.2
188.328,107.8,0.015,1029.0,56.0725,0,0,0,22.5,2000,0.13,0,0,64,0,1,3.3,62.8
287.749,91.5,3.31,711.0,1.54,0,0,0,22.7,2005,1.03,0,0,95,0,0,2.4,57.9
190.144,16.3,11.93,29268.875,0.3,1,0,0,26.7,2000,1.0,0,0,90,0,0,10.9,71.9
456.61306250000007,74.4,1.89,3647.0,1.91,0,0,0,23.3,2004,1.03,0,0,83,0,0,5.9,50.6
218.122,31.3,2.76,2999.0,5.93,1,0,0,26.1,2001,0.39,0,0,75,0,0,5.3,69.2
344.857,150.4875,4.29,780.0,3.02,0,0,0,23.2,2002,1.03,0,0,58,0,0,3.6,52.8
334.038,150.4875,0.0003,250.0,11.08,0,0,0,22.6,2007,0.13,0,0,51,0,0,2.1,53.0
132.9015,8.5,9.43,13554.0,0.09,1,0,0,26.4,2013,0.2,0,0,99,0,0,9.2,76.2
332.583,84.0,1.22,590.0,27.04,0,0,0,22.7,2015,1.03,0,0,88,0,0,3.5,57.2
150.294,17.2,8.41,11433.0,27.64,0,0,1,26.5,2008,0.4,0,0,53,0,0,8.2,73.1
384.1585,86.8,11.37,725.0,30.43,0,0,0,21.8,2008,1.03,0,0,71,0,0,5.2,55.0
141.3,16.2,8.2,9097.0,0.11,1,0,0,26.9,2015,0.4,0,0,92,0,0,8.7,72.4
85.6715,9.1,3.19,11643.0,4.85,1,0,0,27.3,2015,0.19,0,0,92,0,0,8.8,79.6
147.6935,10.5,9.1,3808.0,7.48,0,0,0,25.4,2003,0.01,0,0,82,0,0,9.9,72.4
157.104,38.1,3.49,1974.0,0.43,0,0,0,23.3,2000,0.39,0,0,66,0,0,3.5,68.6
196.3945,29.3,1.13,1827.0,0.47,0,0,0,25.3,2005,0.17,0,1,83,0,0,4.8,69.2
78.243,10.4,4.28,3781.0,2.9,0,0,0,26.4,2013,0.03,0,0,99,0,0,9.7,77.6
88.8665,7.9,7.89,13495.0,17.97,0,0,1,27.9,2015,0.19,0,0,97,0,0,10.3,79.6
456.61306250000007,136.7,4.56,1679.0,17.23,0,0,0,22.8,2002,1.03,0,0,51,0,0,3.4,49.5
287.6995,135.1,0.57,717.0,14.58,0,0,0,22.5,2009,0.56,0,0,71,0,0,1.9,54.8
71.312,3.9,11.06,29268.875,56.0725,0,1,0,26.5,2015,0.03,1,0,88,0,0,14.1,80.6
178.7195,36.4,5.75,4647.0,9.1,1,0,0,25.4,2005,0.74,0,0,87,0,0,7.0,70.8
160.1755,13.6,6.19,5164.0,56.0725,0,0,0,23.8,2010,0.23,0,0,98,0,1,7.7,74.2
300.7215,113.4,3.16,729.0,1.32,0,0,0,21.9,2000,1.03,0,0,91,0,0,2.0,56.0
130.341,16.5,0.38,20625.0,2.27,0,0,0,25.4,2000,0.05,0,0,99,1,0,5.3,72.1
146.556,19.2,3.31,5308.0,2.77,1,0,0,26.5,2007,0.67,0,0,92,0,0,8.4,74.1
102.8635,17.4,0.059,18220.0,23.13,0,0,0,27.7,2004,0.13,0,0,96,1,0,7.5,73.2
176.2405,21.6,5.77,6313.0,0.11,1,0,0,25.9,2004,0.4,0,0,99,0,0,7.8,71.2
82.273,10.7,5.66,8016.0,56.0725,0,0,0,23.7,2015,0.1,0,0,99,0,1,7.7,75.9
144.074,18.8,0.76,1629.0,21.21,0,0,0,27.6,2009,0.13,0,0,84,1,0,6.6,72.9
305.7035,69.2,8.65,7301.0,1.47,0,0,0,24.5,2007,1.03,0,0,75,0,0,7.2,59.2
163.506,18.3,12.58,9800.0,0.16,1,0,0,27.6,2004,0.4,0,0,91,0,0,7.4,74.0
207.4785,32.1,4.34,2305.0,56.0725,0,0,0,22.7,2009,0.04,0,0,85,0,1,9.0,69.7
120.153,11.4,2.31,2950.0,20.26,0,0,0,22.5,2010,0.01,0,0,99,0,1,10.8,75.4
84.758,4.7,11.68,29268.875,56.0725,0,1,0,26.1,2005,0.08,1,0,90,0,0,13.3,78.9
237.8385,8.0,13.79,11985.0,3.23,0,1,0,26.2,2007,0.07,1,0,96,0,0,12.1,70.9
144.8485,12.3,7.7,16786.0,0.08,1,0,0,25.7,2006,0.1,0,0,99,0,0,9.2,75.2
300.214,146.3,5.67,534.0,13.83,0,0,0,21.5,2006,0.53,0,0,76,0,0,1.3,54.1
179.458,94.5,0.034,1217.0,56.0725,0,0,0,23.1,2006,0.13,0,0,78,0,1,4.4,64.2
121.723,8.1,0.55,9955.0,30.27,0,0,0,25.6,2015,0.14,0,0,99,0,1,10.2,75.5
95.4975,5.1,10.39,11537.0,4.26,0,1,0,27.0,2013,0.02,1,0,96,0,0,11.0,77.1
106.3215,10.3,0.35,29268.875,0.33,0,0,0,25.3,2000,0.1,0,0,99,0,1,8.3,73.1
282.1,121.0,0.61,705.0,15.98,0,0,0,22.7,2012,0.42,0,0,66,0,0,2.1,56.1
163.5385,14.6,9.26,8195.0,0.1,1,0,0,26.0,2006,0.4,0,0,91,0,0,7.9,73.1
191.5935,58.2,2.73,1244.0,56.0725,0,0,0,21.4,2010,0.1,0,0,51,0,1,5.4,66.7
190.07,17.6,2.41,3529.0,6.24,1,0,0,27.3,2012,0.2,0,0,92,0,0,6.7,71.7
56.4985,6.7,7.1,19574.0,0.41,0,1,0,27.1,2009,0.08,1,0,86,0,0,10.2,80.2
169.1665,87.1,0.04,1239.0,56.0725,0,0,0,23.4,2010,0.13,0,0,82,0,1,4.7,65.3
218.8545,52.3,2.63,2787.0,4.75,0,0,0,25.2,2005,0.08,0,0,99,0,1,9.9,65.0
97.824,8.9,7.31,11447.0,16.71,0,0,1,27.3,2008,0.17,0,0,95,0,0,9.9,78.3
234.9045,57.9,0.73,2235.0,7.31,0,0,0,25.0,2010,0.37,0,1,56,0,0,4.0,62.0
334.523,119.7,7.71,16439.0,0.86,0,0,0,23.4,2008,1.03,0,0,51,0,0,5.4,55.1
149.529,23.3,0.18,3563.0,56.0725,0,0,0,29.5,2015,0.13,0,0,93,0,0,7.1,71.3
225.6,110.8,0.004,1283.0,2.86,0,0,0,24.0,2003,0.42,0,0,61,0,0,3.2,61.0
456.61306250000007,150.4875,1.69,479.0,4.2,0,0,0,22.1,2007,1.03,0,0,51,0,0,3.4,45.6
361.955,51.4,5.7,5642.0,1.99,0,0,0,24.1,2010,1.03,0,0,95,0,0,8.9,60.2
156.2355,10.5,6.95,4014.0,3.73,0,0,0,27.5,2015,0.14,0,0,94,0,0,12.7,73.0
145.4525,13.7,1.1,3967.0,0.1,0,0,0,31.199999999999996,2008,0.17,0,1,84,0,0,10.1,69.9
75.205,9.6,4.33,3953.0,2.88,0,0,0,26.6,2015,0.03,0,0,99,0,0,9.7,78.0
66.418,5.4,8.1,29268.875,35.44,0,1,0,26.9,2014,0.1,0,0,55,0,0,13.0,81.8
167.8915,71.0,0.8,510.0,6.43,0,0,0,24.3,2002,0.01,0,0,51,0,1,10.6,63.7
77.6135,5.2,13.06,29268.875,4.16,0,1,0,26.8,2005,0.06,1,0,95,0,0,11.7,78.9
178.7335,16.8,9.83,29268.875,0.32,1,0,0,27.1,2005,0.66,0,0,93,0,0,10.9,72.0
98.3545,18.4,1.26,3955.0,10.64,0,0,0,25.9,2010,0.04,0,0,98,0,0,6.7,75.0
286.1745,64.2,8.12,6635.0,1.57,0,0,0,24.6,2009,1.03,0,0,79,0,0,7.4,60.6
400.445,41.5,7.22,6232.0,52.83,0,0,0,27.1,2012,1.03,0,0,68,0,0,9.8,60.1
226.386,58.4,0.04,2348.0,25.15,0,0,0,23.5,2013,0.03,0,0,73,1,0,3.0,66.0
177.417,28.8,0.09,3217.0,56.0725,0,0,0,22.9,2014,0.17,0,0,78,0,1,7.8,70.5
360.726,83.8,6.89,745.0,40.68,0,0,0,22.6,2007,1.03,0,0,83,0,0,4.9,55.9
140.35,21.7,3.99,5048.0,14.3,0,0,1,26.1,2007,0.17,0,0,94,0,0,7.3,74.5
423.329,149.6,9.16,399.0,8.43,0,0,0,21.1,2002,1.03,0,0,88,0,0,2.5,51.0
83.609,6.2,10.13,29268.875,15.93,0,1,0,25.0,2000,0.06,1,0,88,0,0,10.8,78.0
257.1655,102.7,0.09,470.0,18.5,0,0,0,21.7,2013,0.07,0,0,67,0,0,1.7,59.5
208.5885,65.2,0.54,1409.0,0.1,0,0,0,29.5,2009,0.17,0,1,86,0,0,7.8,65.5
130.047,22.7,2.46,2123.0,56.0725,0,0,0,21.2,2011,0.16,0,0,95,0,1,7.6,74.9
88.8695,3.4,10.52,20428.0,2.04,0,1,0,26.0,2009,0.03,1,0,88,0,0,12.1,79.0
259.173,69.1,1.6,1419.0,24.78,0,0,0,23.6,2010,1.0,0,0,94,0,0,6.7,61.0
149.23,20.7,2.7,2228.0,8.8,1,0,0,26.4,2013,0.07,0,0,97,0,0,5.8,74.1
86.023,4.8,10.94,29268.875,10.55,0,1,0,25.8,2006,0.08,1,0,94,0,0,11.1,79.4
153.3555,5.0,14.66,14205.0,1.33,0,1,0,26.1,2009,0.08,1,0,95,0,0,12.4,74.8
97.8545,3.4,12.68,16506.0,10.47,0,1,0,26.8,2010,0.08,1,0,99,0,0,12.4,77.4
162.9475,31.3,1.7,2038.0,27.77,0,0,0,25.9,2009,0.14,0,0,98,0,1,10.5,69.4
270.665,100.2,0.1,1188.0,0.56,0,0,0,22.9,2001,0.02,0,0,71,0,0,3.0,59.5
